,dataset_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Triformer,TimesNet,PatchTST,Non-stationary Transformers,NLinear,Linear,Informer,FiLM,FEDformer,DLinear,Xgboost,TiDE,TCN,AutoTheta,AutoETS,AutoCES,RNN1,Random Forest,N-HiTS,N-BEATS,Naive Seasonal,Naive Moving Average,Naive Mean,Naive Drift,Linear Regression,Kalman Filter,RNN,Arima,Crossformer,LightGBM
0,bitcoin_dataset_without_missing_values_1.csv,Daily,True,False,False,True,True,199.9999448961048,28.22788598766811,26.931724987683243,,13.4844300088535,152.74738321277897,28.19155545789198,28.23325657772033,28.356559868989628,28.618430988161865,1.7680628185991083,6.870912312196165,23.82371192575697,0.8769551578710576,53.185556941437525,1.342979442273788,199.99999999013588,2.682105854603833,7.636585228175295,12.561905097496687,0.7108336637927638,0.7108336637927638,122.78251003775108,0.8748904214189538,3.4974294714781897,0.9359989852453146,199.99999999014423,0.7815314433129691,199.99999999172044,
1,bitcoin_dataset_without_missing_values_10.csv,Daily,True,False,False,True,True,0.2856281787460917,0.640802509207432,0.5835418303844581,0.909847684139824,0.4163080041517352,1.6718983627338937,0.8625712525592003,0.9864060581072288,0.3159953090363189,1.2997820390939812,0.3280545296537906,0.3623554974311146,2.9298143995087864,0.4426959595287471,0.4606627891145307,2.438835420801192,1.364383392327262,1.049627345277282,0.4532706244901592,1.7854274683226268,0.4606627899492519,0.4606627899492519,20.722138274978,0.4618533647108324,0.4779248143216245,0.4600672150051917,0.4991460675055202,0.5877419981944546,1.6043567445118676,
2,bitcoin_dataset_without_missing_values_11.csv,Daily,True,False,True,False,False,29.51420818486292,10.603976475303169,6.687529495163827,17.519517447248734,14.048735451329716,12.65591045734465,8.968733202598965,15.0281546992394,6.894020342675122,9.920431417591455,11.627641015361723,6.955685343230611,6.542088188780913,10.299128465565497,15.856775633205064,12.69589817647619,87.20461004129551,16.822120497110262,5.825357069397972,5.2040142876444975,10.920597984386934,10.920597984386934,90.781087895853,11.060129806339097,5.382371812758267,7.11690302674675,87.84556122710849,10.300638332929967,117.91073345789928,
3,bitcoin_dataset_without_missing_values_12.csv,Daily,True,False,False,False,True,162.22746969497226,22.297294774451533,22.60600848928173,,24.419073463333948,24.12013348919209,23.575173779413586,22.34780407452402,22.88425521799852,22.818806518823063,26.59087328487996,24.37739917352454,21.9546611336208,23.22945221131702,23.12401245990621,38.19647752228918,199.5433378620984,23.25743052802113,23.29514594699648,24.184213016724936,26.07222207171559,26.07222207171559,159.11580534479913,25.96049578693952,21.752554868241944,23.034981680928976,199.5486792812143,22.35590457019643,199.66578454345373,
4,bitcoin_dataset_without_missing_values_13.csv,Daily,True,False,False,False,True,32.092734928960915,32.55550139419572,33.28049503177225,35.29760743723679,33.377526755579844,35.16463176859605,33.23731225002607,33.38791219700651,33.7205630268282,32.89129699257001,28.164915140874776,29.76719103266304,28.74735942202419,32.924828592551734,32.688783112103984,31.607260612045884,199.75359744466311,31.083641644698844,28.56241757042931,30.699576296026944,28.681839850590745,28.681839850590745,31.444084407119767,28.83987007846256,32.92744830885137,32.863517855752775,199.75311451122545,33.712957861579234,199.77236217912312,
5,bitcoin_dataset_without_missing_values_14.csv,Daily,True,False,False,True,True,200.0,,,,12.819681072761002,,,,,6.751909652888164,120.10392873923536,9.670618883188576,12.449453858387855,11.43699797821698,11.206518189167564,11.935074592522744,200.0,8.397782649966741,5.66307460663928,7.317361414077646,11.52942055710991,11.52942055710991,120.34227447615557,11.365915906074282,10.66486100275046,11.510506480139965,200.0,11.16061465256034,,
6,bitcoin_dataset_without_missing_values_15.csv,Daily,True,False,False,False,True,68.18882019012985,10.919838628647636,9.899861803173652,7.541004922976883,8.945191458904166,12.661067412485142,8.027627907790102,10.755014153297772,8.147631918938746,8.359741806636368,9.32494004737981,18.150374824582887,11.407019324206589,10.102894034791689,13.911307253032104,9.52726967236587,199.7795141385521,8.607277349729655,12.728369875501574,10.107571843156736,14.155737757396308,14.155737757396308,68.12256430755409,14.318355366675757,11.66800758295006,10.20312239498214,199.79470877260945,11.728033408970994,199.7984217645367,
7,bitcoin_dataset_without_missing_values_16.csv,Daily,False,False,True,False,True,63.78755043205759,9.262047369066568,10.920735228132846,11.235387068687688,19.28742093381808,21.16600586905266,10.97294815068623,10.054533620553364,6.7412680792233965,13.453851296263672,8.18139565336909,17.22316013851415,22.987756803631072,9.364881155641516,22.31087580118197,9.948149399646535,6.340578986903703,74.39213573256893,8.814373312702143,15.344569731380544,10.214615397515612,10.214615397515612,95.80518331044992,10.393127732881704,8.965054909033052,5.270871859473687,36.710397752163374,16.756703127706487,13.900750908477558,
8,bitcoin_dataset_without_missing_values_17.csv,Daily,False,False,False,True,True,80.22208891007932,23.507559055574728,24.717825378769973,28.6252225388824,25.15753118097535,27.9237863021372,25.800573224230188,25.01851136822492,25.543874746937306,24.6712645365704,24.111697084607226,32.54152359920366,24.053209393615663,17.841671428915323,17.832009494204947,17.47012790224408,199.0327044131779,17.92134000923699,17.05179684617841,19.51795142606225,18.477474472637404,18.477474472637404,79.75639879740666,18.516282724310404,21.0774338937043,17.15680594917924,199.01974055844195,32.1953519435092,199.3847743838212,
9,bitcoin_dataset_without_missing_values_18.csv,Daily,True,False,False,True,True,133.23078183565937,3.895385231740278,3.737639984217458,,4.426342014429983,5.082265796512788,2.987079899356833,5.15292494681368,6.138848379844553,8.237112116150126,12.389450788892647,4.734974779267611,3.9889369312025926,4.317436518816174,3.492244392726492,4.77781742857238,196.3810433145884,3.311605200210494,3.942006091149984,4.880650242887712,4.178906479759657,4.178906479759657,147.1269091687224,4.355002641939216,3.720141665538264,3.8070201368578935,196.3248582543263,3.994074037546717,197.26542542532104,
10,bitcoin_dataset_without_missing_values_2.csv,Daily,True,False,False,False,True,74.13142296460965,14.676338928834156,14.557915933820166,14.546677161610337,16.958046277354487,22.02950408914772,14.566341108398335,15.779840223842308,15.079285429237398,14.85060094966122,17.952194171469262,16.784535093085886,18.109421954095943,18.792660663402767,18.82590520456024,18.65293308728788,199.55797987297444,18.58381731564549,14.848762885430297,14.69755971936648,18.794391750673096,18.794391750673096,50.77234232271284,18.87110327378968,15.89009634411147,18.70518223414578,199.55703864849164,16.38991329990364,199.5932652347459,
11,bitcoin_dataset_without_missing_values_3.csv,Daily,False,False,False,False,True,192.85110619549528,24.96935970877375,25.930500924727788,37.75581912940068,37.426888711946425,128.89256931962777,24.92279357288372,27.71135215578437,27.36987358821,34.69088565304955,22.95406165300553,26.05745247839271,33.56957363777407,18.34006023191772,24.00654691927418,18.31840741762708,199.9999893340084,34.973104241782565,20.10047596907027,18.962219330796657,18.90983720016079,18.90983720016079,101.99937721965492,18.857370572132734,26.36158892078612,22.187946166311903,199.99998944593275,29.34751135910225,199.99999199985533,
12,bitcoin_dataset_without_missing_values_4.csv,Daily,True,False,False,True,True,199.8936143347885,3.40398567071437,3.6730715065973785,2.881242733357998,4.473189468408072,156.28815454026255,3.044797327266608,4.941873776299753,3.459451080679505,4.152410571582353,4.648335071974228,2.42233273849989,3.728247774046108,4.014624150494165,3.1986246613523046,4.508981646327872,199.9999998029557,6.289393722511664,3.2303569108230934,4.695900201990448,3.878475867325308,3.878475867325308,149.10375971963805,4.054617433479834,3.4409783683832447,3.5360238216697217,199.9999998025991,3.712105712636608,199.9999998537269,
13,bitcoin_dataset_without_missing_values_5.csv,Daily,False,True,True,True,True,20.59620247741273,28.6385563633358,29.20195748446549,28.75038783364029,30.38413804050653,30.3157025182926,24.61732021866403,29.64837677334825,31.66984316634389,26.293764895597825,34.54706466308006,26.0828405952362,23.167811870547155,27.046420131035013,8.539792159742555,10.868696659970848,7.602602176023831,81.6729084428809,29.38561441792972,15.138444718220326,8.539373383414063,8.539373383414063,7.484328334458438,7.914764894075586,21.40670909349352,10.917458085786503,14.030221701487916,19.918710079015444,7.099652710456874,
14,bitcoin_dataset_without_missing_values_6.csv,Daily,True,False,False,False,True,25.65000098003824,5.521012148286032,6.369010845822262,,7.9626355287163,14.396620895504832,6.500586210184241,6.8189841915924125,6.674723249081431,6.399578695281148,9.478328820356234,13.748118529947517,11.597904960537123,12.555332166566313,12.563199131751638,12.653447288487444,199.280518561148,8.291775772426167,7.308707682919399,7.436078072231835,10.848302810574118,10.848302810574118,35.35886438532435,10.901492543428084,7.326781788446366,12.574991852138616,199.2828381192008,8.996716655222667,199.34574083601763,
