,dataset_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Crossformer,Arima,RNN,Kalman Filter,Linear Regression,Naive Drift,Naive Mean,Naive Moving Average,Naive Seasonal,N-BEATS,N-HiTS,Random Forest,RNN1,AutoCES,AutoETS,AutoTheta,TCN,TiDE,Xgboost,DLinear,FEDformer,FiLM,Informer,Linear,NLinear,Non-stationary Transformers,PatchTST,TimesNet,Triformer,Lightgbm
3543,nature_93.csv,Monthly,False,True,False,True,False,,2.00033701238523,9.316806724153862,1.1361793039590258,1.1916638434783775,2.2293128210323263,2.341758158750256,2.00033701238523,2.00033701238523,1.0474684057210162,1.170124295771114,1.7004608644367605,9.358191443510144,2.761280647730605,1.8564841418842253,1.9587157342177617,8.90905172191073,1.2653216373088565,1.8098121579363444,1.3513869907617808,1.4199554715249727,0.9884427323594448,1.0009361991096453,4.434473836254897,1.282591218172558,1.4466919722876346,1.1970232904666676,0.7538022985622806,7.761210440180474,2.092954343306081
3544,nature_97.csv,Monthly,True,True,False,True,False,,1.3596761800048516,18.623612401580488,2.3316364046016287,1.6581837330084828,1.6851945946200824,1.5029049200753826,1.6274460821051002,1.6274460821051002,3.2242818351512783,2.744624477190582,1.1103041052543905,18.626193874705336,1.6361855307944606,1.627407930068106,1.6235585177878644,24.152727679503155,2.281769963882604,0.8234351501404886,2.465792068546752,1.6733349570360945,1.7726952941526548,1.9635786469123289,17.39772057159463,1.9375530436704849,2.635698888496861,2.000571420548232,2.2025007494043045,18.62622776798748,1.868019028157284
3545,nature_98.csv,Monthly,False,True,True,True,False,,1.9344284115025088,1.639883941432938,2.3199692413989004,1.4195763723808938,2.182631968392514,1.585519941156486,2.1551698921531024,2.1551698921531024,1.6871719232479532,1.846936277653204,1.4800441041805976,1.6199885218612209,3.2212217921513915,1.9110400170709905,2.3438888350767253,2.7670239600233586,1.7028761265670245,1.495958342191781,2.038692474560093,1.8967578891562336,2.005377575211278,1.975015822793564,2.319965805653457,2.124297380793544,2.016614865311556,1.990326609174793,1.9731817182974456,1.5803472740038138,1.7518959024404708
3546,tourism_monthly_dataset_101.csv,Monthly,True,True,False,False,True,,4.623962070541481,15.873783981692888,4.568589098145607,4.220532624085467,5.926663475337141,10.813210018315464,6.188652961969869,6.188652961969869,4.103267133222857,3.222958219040658,3.694392105708143,15.880220234067831,4.541126646263996,6.008552467623409,4.585997863327708,10.78800392741712,4.127732706385481,4.054313688111332,3.662384495423129,3.744647271201718,5.458201014072452,3.7943563909685993,6.763291775346606,5.3041546116937575,3.973778204649869,3.710903933145946,3.2224571587470363,10.76219383647844,4.002262479738132
3547,tourism_monthly_dataset_111.csv,Monthly,False,False,False,True,True,,0.8551608865108499,3.0920387048130635,0.9358055019359272,0.8282851713172572,0.8699738121960343,1.1819028219580707,0.881986531986532,0.881986531986532,0.8219809499583288,0.8736898655530492,0.9883939393939394,3.0853958305734435,0.8995946405584162,0.8468319691313635,0.8639174288868503,3.058308921940489,0.9486560746436564,0.8645658549299143,0.8244030763773805,0.8057500850793087,0.814555632774276,0.8202458771471223,1.6962008654469192,0.8818665296252729,0.8414328188912235,0.8005150786634246,0.8648868597268256,2.069933683812819,1.4315236963068994
3548,tourism_monthly_dataset_112.csv,Monthly,False,False,False,True,False,,0.9105339991086172,3.4589071858119445,0.9323491792416594,0.7993950437008203,0.8894263516389954,0.9217173641540186,0.8741379310344828,0.8741379310344828,0.6278913025684218,0.7424404590809778,0.6682298850574713,3.468134700908184,0.9444748841501288,0.9775282818016978,0.981126400300826,3.307145181681839,0.6351585509986222,0.7690293598394284,0.9254718770578904,0.9417465821481756,0.7560724200837,1.0088268395201,1.844029218607936,1.0177456575590988,0.945765852420266,0.8966169548180825,0.6485682333876803,2.850931563249493,0.8047302151266101
3549,tourism_monthly_dataset_113.csv,Monthly,True,True,False,True,True,,2.291542751121167,16.62554486398979,2.678144521280079,0.8809181991139138,2.363137546170589,6.800909444795751,2.1855124488011413,2.1855124488011413,2.281627501767467,2.4827267237545643,1.9449634896528447,16.626881158610445,2.727478480779334,2.7711451594486607,2.347141002759369,15.896938968811256,1.1560283604515398,2.28350692077456,2.7697932132988554,2.0651984734782243,1.4108563521460376,3.029920620196511,9.003055561604109,2.172705749720516,2.861225466614317,1.978990596284535,1.828457613409307,16.588286710839174,2.1683486367918534
3550,tourism_monthly_dataset_120.csv,Monthly,True,True,False,False,True,,2.0967058836916257,18.56116022280533,2.6587904008890684,1.4768087577284468,2.002822124599688,7.264941881310283,1.892264009428908,1.892264009428908,2.2810743851162214,1.1709469638057872,1.4971319213781444,18.562198135184445,2.651148109270272,4.331883958474776,2.1235330195944497,17.78577546983342,1.0298899176678873,1.539926271083342,2.494875920512786,1.8284144030069525,1.2583785153785254,2.604315423839542,10.033878907278917,1.7416934951917924,2.6191517079851065,1.8564791190459184,1.237997428014542,18.529442054528456,2.132386986667129
3551,tourism_monthly_dataset_14.csv,Monthly,True,False,False,True,True,,2.316918457533904,18.52622961845952,2.237291956134811,3.75762877271466,3.405794281011305,14.271560460268216,3.941754727640353,3.941754727640353,4.394088456191904,4.053265903308578,2.675442469751286,18.526319028877094,3.594890718106986,2.0223110698678783,3.005511033583062,15.512496253700272,1.941423761070209,3.0823995780449063,5.230831769318078,1.868619718620125,1.6663451101271542,2.2552422223099624,8.205672568655677,4.135022462771017,3.147067817137215,1.908244746270592,2.466086478413352,18.511005925237,4.084472909930083
3552,tourism_monthly_dataset_155.csv,Monthly,True,True,False,False,True,,2.052294220696187,11.975144124781758,2.445165791554817,1.201490629944454,2.501175339793092,7.848908030656176,2.84908514091781,2.84908514091781,1.7711315721039569,1.8540885868159345,2.080424413457282,11.97833065483368,2.380924881564598,2.099529711867371,2.103479776279719,11.754650533997038,1.7063542277570236,1.5708289872915744,2.18766680601091,2.279002971404313,2.179742124348382,2.10236222536071,6.933139371755148,2.7250175675336847,2.0358261197109706,1.6530747319604682,1.6757817581309598,11.85565964104803,2.5127672579048883
