,dataset_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Triformer,TimesNet,PatchTST,Non-stationary Transformers,NLinear,Linear,Informer,FiLM,FEDformer,DLinear,Xgboost,TiDE,TCN,AutoTheta,AutoETS,AutoCES,RNN1,Random Forest,N-HiTS,N-BEATS,Naive Seasonal,Naive Moving Average,Naive Mean,Naive Drift,Linear Regression,Kalman Filter,RNN,Arima,Crossformer,LightGBM
2254,economics_68.csv,Monthly,False,True,False,True,False,13.910867793366489,0.7981389205791479,1.120333345504279,2.8965509486918104,3.5696765101364094,167.68163540140887,1.575386002268686,1.6637895992690996,2.290743091005369,2.7578319307016828,1.5490807875599375,3.997225146679436,284.8852029331586,3.52158730095006,3.446862059467363,4.488127956643885,110.41664804725283,1.0498900549724912,3.6187360589750974,3.5799275834768585,3.446776611694762,3.446776611694762,3.4148243338649467,4.020973513244286,1.018352126522915,2.99943158126025,157.92044722231168,3.3292496487238696,159.91727819716826,1.1601544468023182
2255,economics_69.csv,Monthly,True,True,False,False,True,47.333993065317145,0.6669674004456034,0.8101102742244133,1.177241385431354,1.6199526017908068,30.692018480098085,1.0014849475776642,0.5721224107092165,0.8941442118925601,1.2579080908847704,0.6678588606400215,1.5693716634503891,51.8229512283785,0.9924620849164646,1.642925685658828,1.0779783592855927,47.35132577868586,0.6046618229854742,1.2301537855948723,1.395841852158777,1.642924622713258,1.642924622713258,5.991442639263011,1.0166421520355406,0.8335276907012819,0.9658836606270496,47.348052145812446,0.8098609657546186,47.34852838600476,1.4083839020051825
2256,economics_90.csv,Monthly,False,True,False,True,False,8.828993938810065,1.2275953610838952,0.7040523811203969,0.839399592488884,1.80248688844248,8.330102421218674,0.9510161775765767,0.8825183412913657,0.831401044642625,1.0406375613767775,1.57128922955646,0.7305337179053296,13.203614512495244,1.5710299475926417,1.6009901127302346,1.2873863142513402,8.724635600960932,0.8769020902090193,0.9134953442610474,0.8242870195076439,1.6009900990099013,1.6009900990099013,1.0209750188501991,1.798514851485148,0.9031949241792652,1.1915540319892026,9.739844270303868,1.0424648564875445,9.48763210714363,1.2054510153565796
2257,economics_91.csv,Monthly,True,True,False,True,True,6.844673963567352,2.580638882482235,2.147292596700126,2.542774414369664,4.546683185854341,6.367731499924404,2.7878256801664527,2.3064689658024826,2.446322681178477,2.5573553153611046,1.5183713206660263,2.1678082991885854,8.155327268764397,4.862631039146159,5.784836972652086,5.233504202697109,6.794000353030818,1.4854647887323935,2.1452416339668776,2.425296320783363,4.251330203442874,4.251330203442874,3.1590697564756614,5.23238147488592,2.614570705477096,3.1496183570254543,6.820812716251468,1.6699123470821453,6.797745355776516,2.8466423109556085
2258,economics_92.csv,Monthly,True,True,False,False,True,8.026091566386674,1.1337314959325295,1.2830024914851903,2.3972904405089315,4.4286727955255225,19.91256360200257,1.9973707439855144,3.144004775612768,1.5218368324684577,2.072893160334465,1.0938201484607766,1.1449252275047015,37.36217409995263,2.6253629562650804,2.5755772618851607,2.3722386311119354,25.28001958590388,1.1790464063384374,2.272098067340633,1.748710017266965,4.958970005659287,4.958970005659287,9.825730173962272,4.405339805825215,1.0698034352734604,2.38577416871684,26.870002413888333,2.917149104168096,31.572996561364423,3.886924006792845
2259,economics_93.csv,Monthly,True,True,False,True,True,6.133264016962677,2.8949622469223195,3.139730352908355,3.5784304532926723,5.039956674538337,37.61342326904513,3.744016098354297,3.995075728012538,3.209643120445544,4.051421460409822,3.6199232500717273,4.4584137530838985,60.72355721840708,5.932076369799226,5.9941826530995925,7.276684327333587,21.696017578832304,2.703804537521702,3.5358904350057734,4.3415116105215,5.9941826643394345,5.9941826643394345,5.835682641965211,5.800629175914791,4.283509651873335,4.38794994778528,26.783912378978965,5.816427992867636,28.458085059939403,5.069089618131927
2260,economics_94.csv,Monthly,True,True,False,True,True,35.67130401205412,1.0437250542990062,2.44020627006173,2.0947345934462778,2.261537799129979,186.4419262559936,1.7348642939865817,1.183202431024151,3.568682817849174,2.024968488865737,2.3968867357467984,3.506765570357743,305.4598898009838,2.352353489148268,2.510093854148269,1.9735467475183228,133.67656904517068,1.5847468770547444,3.455769252323534,3.21794231991237,2.51019066403722,2.51019066403722,1.920156273706459,2.262078474177464,6.668691667481981,1.5345518141180698,155.2981110571575,1.2245624105075743,165.33226623173877,1.2062630576068754
2261,economics_95.csv,Monthly,True,True,False,False,True,8.771935016389632,0.809492112008117,0.754453662258183,0.687419760351943,1.0163065193597234,11.322725483312416,0.7220725561034388,0.7464899544064515,0.9400396256066382,1.411908558417635,1.0339111526734377,1.9197775266145392,24.185554291178004,1.0448050737155716,1.1733741768161396,1.400093677750065,12.695331226919286,0.7767551396398987,0.8506493298644018,1.3448073029725427,0.8409907483155774,0.8409907483155774,9.787993326385468,1.4884035048971933,0.885726261444079,1.328746581181866,13.688059962058302,0.7131550960761813,17.417213824097196,1.0838467742110038
2262,economics_96.csv,Monthly,True,True,False,False,True,8.017371438115969,1.4533031429464227,1.34640394950062,3.537979795009264,2.046539931807108,6.36678772464609,1.588069657378276,1.1824347282996004,1.69657747052052,2.5864746756695136,1.0577093944472782,1.2947237138994083,11.590693786568767,2.8439476265390664,3.480754073147371,3.499543529926373,34.283021835553065,1.0804561321612247,1.534724328214233,1.3815396071561588,2.716722881386349,2.716722881386349,8.544568574624382,2.844650817297776,0.8179442151356604,3.1670023168316592,34.218312143782896,3.791582057856436,35.33123147174064,1.0204439712901427
2263,economics_99.csv,Monthly,False,True,False,True,False,13.572652907452843,0.9065191786653256,1.3650463754682471,1.9701021174082367,3.122035589560106,7.690331288394355,1.5577393578762766,1.6067706223723088,1.450434829315565,1.7143292672642931,1.2532750865634152,0.9213048592010976,13.659782873495905,1.873535162939808,1.8799501088058583,1.8743233527783645,13.602759946549304,1.0142982683819228,1.428643634038261,1.1448085183530683,3.874148191144947,3.874148191144947,1.874504487923661,3.7562573491439326,1.0156849488086968,1.8723860275182305,13.601407682790333,1.8965291973198573,13.602267342948766,1.1353881171395577
