,dataset_name,freq,Trend,Seasonality,Stationarity,Transition,Shifting,Triformer,TimesNet,PatchTST,Non-stationary Transformers,NLinear,Linear,Informer,FiLM,FEDformer,DLinear,Xgboost,TiDE,TCN,AutoTheta,AutoETS,AutoCES,RNN1,Random Forest,N-HiTS,N-BEATS,Naive Seasonal,Naive Moving Average,Naive Mean,Naive Drift,Linear Regression,Kalman Filter,RNN,Arima,Crossformer,LightGBM
0,bitcoin_dataset_without_missing_values_1.csv,Daily,True,False,False,True,True,99.99998622823702,33.014752237920355,31.64525336782117,,13.082372520773806,107.26210638715314,33.02675677226104,32.8599750844281,33.03764177258247,33.38073589048549,1.7648871470005865,7.115972382009024,27.205691304088603,0.8662558746870901,39.057464493657015,1.337416912769152,99.9999999975347,2.7319901980892807,7.957496175869494,13.499441501788874,0.6987672168446987,0.6987672168446987,76.08322736874283,0.8641725506437103,3.581292213516766,0.925811572423588,99.99999999753685,0.7699904474637951,99.99999999793096,
1,bitcoin_dataset_without_missing_values_10.csv,Daily,True,False,False,True,True,0.285474708522444,0.6422753183418435,0.5846924653405102,0.9134265256242065,0.4167206134255869,1.686223540665705,0.865720799369735,0.9908656787171964,0.3158247369974545,1.3078597309233926,0.3280141172132242,0.3623839028849665,2.977770032612201,0.443079775787896,0.4611260045234165,2.3990891226828426,1.3746487064152415,1.0550553677584895,0.4547186893515941,1.803172193214328,0.4611260053619249,0.4611260053619249,23.11667898793472,0.4602212051868838,0.478479446266573,0.4605277289203323,0.4998725122674355,0.585043778692745,1.6174184788300263,
2,bitcoin_dataset_without_missing_values_11.csv,Daily,True,False,True,False,False,34.03484898567259,10.89329861719158,6.6999745257904655,18.703970344028377,14.764803882177354,13.3813420958513,9.076466486228467,15.908484596516342,6.8996535022007945,10.036880101563913,12.245435292027295,6.759212267434811,6.780239291212261,10.377632699864757,16.670199597235392,12.065475890698613,61.01368177998218,18.024714192596424,5.794011514785051,5.158872386682374,11.056929404964484,11.056929404964484,62.71905186902291,11.21048724845895,5.430840728924118,7.053831761425903,61.323499321202256,10.491330661616797,74.38698736924326,
3,bitcoin_dataset_without_missing_values_12.csv,Daily,True,False,False,False,True,90.35167188972608,23.486054254693,23.787662705097816,,25.340942288764456,25.10978600585634,24.587183621296628,23.54998623772608,24.010171487763248,23.91238676843377,26.9578881329878,25.09016807669916,22.87092788616436,24.35932429385404,24.256191051256344,35.32696689927367,99.8949236716552,24.408671215589703,24.31795833872961,25.399817785049176,26.83252664290217,26.83252664290217,89.46054881197927,26.7449742853854,23.00643969637928,24.1670628488182,99.8961705711822,23.53372737158381,99.92338071707536,
4,bitcoin_dataset_without_missing_values_13.csv,Daily,True,False,False,False,True,28.87708649969392,37.20893523502605,38.248019705317375,41.157669071927984,38.3943971835809,40.99586658011948,38.17123546112765,38.40367418032306,38.8708149801692,37.68995671467808,31.248085524572133,33.344967748240165,31.99525480507012,37.73137373726713,37.3942236890401,35.85563858456646,99.9401651267061,35.12583890964614,31.66391441780858,34.76673544054196,31.830813144852787,31.830813144852787,28.39704644396465,32.04730020149901,37.74307894325113,37.64069935925515,99.94005398227104,38.85491106272766,99.9447378472978,
5,bitcoin_dataset_without_missing_values_14.csv,Daily,True,False,False,True,True,100.0,,,,11.974058577296033,,,,,6.700529580264949,75.11533670147315,9.33922178730345,11.718207299976928,10.995401477891564,10.789133955018922,11.439605680933289,100.0,8.221093597292292,5.661749541264944,7.211491119338192,11.077991531487328,11.077991531487328,75.20808722643014,10.931738228085193,10.299084177853112,11.061125386827882,100.0,10.7427587467636,,
6,bitcoin_dataset_without_missing_values_15.csv,Daily,True,False,False,False,True,51.15918139028904,11.107937708683371,9.971475025322894,7.444495878221968,8.947660757491159,12.598116162181446,7.897839465075848,10.957515351334244,8.04337842781067,8.316146303715197,9.350294901285745,19.51245824919757,11.216848323856729,10.161411469362514,14.464079709965668,9.52646497014,99.9453756443626,8.538319155943567,13.146364112969769,10.174387338645392,14.745921963461273,14.745921963461273,51.12109115777049,14.93464535269885,11.93411708989692,10.27196452607754,99.94914385855937,12.018692512294392,99.95007672763616,
7,bitcoin_dataset_without_missing_values_16.csv,Daily,False,False,True,False,True,93.47990543289816,9.770431979337078,11.428529728328,11.76584606566701,21.37740622472708,23.68874424516669,11.50710272498859,10.652012273587134,6.9573838609650345,14.344924714876688,7.959163897984145,17.43896020625945,26.013799147568268,9.65991056201261,24.93753941867061,9.507180419594205,6.408557761733673,150.31331382518823,8.945861271183501,16.474731681659904,10.59876240498651,10.59876240498651,64.85978762195452,10.79701436378702,9.379481527302405,5.243788036690246,44.787630339909,18.12870693847184,14.793452801307074,
8,bitcoin_dataset_without_missing_values_17.csv,Daily,False,False,False,True,True,59.005911892749374,23.96836842717906,25.62130004024355,30.54226235831891,26.00918346048528,29.52054726745505,26.953496982318576,25.93540483472457,26.525584486890818,25.42363210920665,24.108409868873096,38.37714061166516,25.073011823282545,17.33350595425182,17.33350595425182,16.940315464403565,99.77247312214708,17.552285810326527,16.531267704893402,19.599133372373984,17.935599398842452,17.935599398842452,58.768028542049336,17.975862920124914,21.02868930847692,16.61891375534009,99.76948588384886,35.698803784925744,99.85582296476476,
9,bitcoin_dataset_without_missing_values_18.csv,Daily,True,False,False,True,True,79.98424132717797,3.919100799688511,3.7560174041844094,,4.472061274056003,5.162158491891479,2.9871476687323697,5.236531123049108,6.277556511865995,8.535133914471176,13.20889394801616,4.799969788558864,3.986068585131994,4.3559965066382045,3.500236654117049,4.837413516832395,99.08791608578063,3.314301273184704,3.9653991002712887,4.93002898227126,4.2116383676225535,4.2116383676225535,84.78328657960085,4.395201261271775,3.735847255980723,3.825606189923639,99.07375257891734,4.020216240854943,99.31243970603764,
